reviewer_id,listing_id,item_factor_0,item_factor_1,item_factor_2,item_factor_3,item_factor_4,item_factor_5,item_factor_6,item_factor_7,item_factor_8,item_factor_9
10751401,{3822245},,,,,,,,,,
10752410,{4990815},,,,,,,,,,
10752663,{23277237},,,,,,,,,,
10753078,{17850705},,,,,,,,,,
10753105,{11971734},,,,,,,,,,
10755039,{13325975},,,,,,,,,,
10755363,{28540141},,,,,,,,,,
10755556,{31152040},,,,,,,,,,
10756050,{18080682},,,,,,,,,,
10757034,{10106290},,,,,,,,,,
10757072,{7311328},,,,,,,,,,
10757460,{10827113},,,,,,,,,,
10758690,{30969285},,,,,,,,,,
10760354,{8533711},,,,,,,,,,
10761042,{7827659},,,,,,,,,,
10761937,{10444041},,,,,,,,,,
10764195,{16430071},,,,,,,,,,
10765007,{2121839},,,,,,,,,,
10765014,{6850935},,,,,,,,,,
10765332,{7843168},,,,,,,,,,
10765511,{7534889},,,,,,,,,,
10765968,{1678744},,,,,,,,,,
10767220,{21198261},,,,,,,,,,
10768765,{17657314},,,,,,,,,,
10769037,{8634722},,,,,,,,,,
10769345,{20146412},,,,,,,,,,
10769397,{20588444},,,,,,,,,,
10769860,{5355795},,,,,,,,,,
10769897,{20509542},,,,,,,,,,
10770593,{26464626},,,,,,,,,,
10771135,{22282038},,,,,,,,,,
10771943,{6099703},,,,,,,,,,
10772843,{3790364},,,,,,,,,,
10773007,"{33488331, 2121839}",,,,,,,,,,
10773579,{12162272},,,,,,,,,,
10775716,{4990815},,,,,,,,,,
10775827,{1981933},,,,,,,,,,
10776283,{10446567},,,,,,,,,,
10776789,{39959616},,,,,,,,,,
10776797,{10367479},,,,,,,,,,
10777361,{10641757},,,,,,,,,,
10781719,{5827998},,,,,,,,,,
10784308,{16231741},,,,,,,,,,
10784443,{14095593},,,,,,,,,,
10785219,"{3844690, 34288021}",,,,,,,,,,
10787094,{17856170},,,,,,,,,,
10788136,{1334769},,,,,,,,,,
10788145,{5186243},,,,,,,,,,
10788619,"{21415749, 24420175}",0.05578933782030374,-0.037330125265078715,0.03430507889782044,-0.13861155523463664,0.10896070350593412,0.05043741979192311,-0.06603984631849395,0.005951651939427094,-0.09574769413762307,0.0049663573022845795
10789023,{28975564},,,,,,,,,,
10792156,"{12299983, 8364495}",,,,,,,,,,
10793056,{27028981},,,,,,,,,,
10793999,"{5246432, 19236258, 7517671, 20146412, 12839857, 10367479}",,,,,,,,,,
10794592,"{23673101, 14655886}",,,,,,,,,,
10798489,{982909},,,,,,,,,,
10798518,{16701352},,,,,,,,,,
10799342,{819044},,,,,,,,,,
10800091,{31527262},,,,,,,,,,
10800192,{540039},,,,,,,,,,
10800389,{36850168},,,,,,,,,,
10801022,{1991291},,,,,,,,,,
10801075,{16886884},,,,,,,,,,
10802451,"{14840872, 24586538, 24545600}",,,,,,,,,,
10803080,{2142826},,,,,,,,,,
10803085,{5355795},,,,,,,,,,
10804422,{4450681},,,,,,,,,,
10804902,{20717450},,,,,,,,,,
10805654,{5493930},,,,,,,,,,
10805971,{16385749},,,,,,,,,,
10806219,{8180676},,,,,,,,,,
10806429,{2357514},,,,,,,,,,
10806580,{20732822},,,,,,,,,,
10806635,{14580396},,,,,,,,,,
10807208,{12934345},,,,,,,,,,
10809668,{9834743},,,,,,,,,,
10813771,{241508},,,,,,,,,,
10813850,{2731054},,,,,,,,,,
10814174,{13591536},,,,,,,,,,
10814681,{11687045},,,,,,,,,,
10815114,{17106212},,,,,,,,,,
10815184,{7042831},,,,,,,,,,
10816665,{16607454},,,,,,,,,,
10817626,{20685372},,,,,,,,,,
10817672,{21372004},,,,,,,,,,
10818291,"{4916186, 16412994, 6686851, 7174313, 13574617, 6679887, 6605136, 7898449, 6426551, 3671451, 12614519, 4613432, 4616537, 3987930, 2838555, 23831806, 6720895}",,,,,,,,,,
10819158,{16455638},,,,,,,,,,
10819168,{7054222},,,,,,,,,,
10819728,{29662678},,,,,,,,,,
10819870,{2488036},,,,,,,,,,
10820189,{4616537},,,,,,,,,,
10820965,{241508},,,,,,,,,,
10821114,{6826957},,,,,,,,,,
10822342,{10007970},,,,,,,,,,
10822404,"{35818082, 15792808, 15747017, 34318004, 33202399}",,,,,,,,,,
10822551,{8765476},,,,,,,,,,
10825005,{5827998},,,,,,,,,,
10828463,"{34819352, 22457479}",,,,,,,,,,
10830697,{5827380},,,,,,,,,,
10831353,{14496725},,,,,,,,,,
10833660,{32092947},,,,,,,,,,
10836251,{5265322},,,,,,,,,,
10836588,"{4108082, 7152364}",,,,,,,,,,
10837106,{4027867},,,,,,,,,,
10838102,{33922412},,,,,,,,,,
10839410,"{21820005, 24000873, 41032597, 19286135, 20609405, 8200542}",,,,,,,,,,
10839744,{17371927},,,,,,,,,,
10840086,{2129215},,,,,,,,,,
10841446,{4309836},,,,,,,,,,
10843173,{3954113},,,,,,,,,,
10843468,{2129215},,,,,,,,,,
10844595,{8364495},,,,,,,,,,
10846147,{29861630},,,,,,,,,,
10847590,{4360811},,,,,,,,,,
10847838,{2858696},,,,,,,,,,
10850020,{9901369},,,,,,,,,,
10851678,{37898613},,,,,,,,,,
10853950,{15991345},,,,,,,,,,
10855869,{24863189},,,,,,,,,,
10855934,{20126837},,,,,,,,,,
10857852,{21970094},,,,,,,,,,
10859151,{40083687},,,,,,,,,,
10859877,{9866651},,,,,,,,,,
10860179,{16886884},,,,,,,,,,
10860484,{3651408},,,,,,,,,,
10861117,{22745179},,,,,,,,,,
10861774,{5897641},,,,,,,,,,
10862461,"{22947456, 35900603}",,,,,,,,,,
10862783,{28975564},,,,,,,,,,
10863285,{34098015},,,,,,,,,,
10864255,{8815351},,,,,,,,,,
10866093,{3587207},,,,,,,,,,
10870298,{28266733},,,,,,,,,,
10873237,{3753251},,,,,,,,,,
10876209,{22454647},,,,,,,,,,
10877744,{15154001},,,,,,,,,,
10878093,{19107598},,,,,,,,,,
10878820,{2121839},,,,,,,,,,
10879400,{2129215},,,,,,,,,,
10879598,{12345284},,,,,,,,,,
10879761,{746929},,,,,,,,,,
10879968,{6117032},,,,,,,,,,
10880036,{28950843},,,,,,,,,,
10880747,{20146412},,,,,,,,,,
10881209,{2121839},,,,,,,,,,
10882282,{28359844},,,,,,,,,,
10883006,{20214359},,,,,,,,,,
10883139,{1805143},,,,,,,,,,
10883467,{5348703},,,,,,,,,,
10883772,"{4446102, 2868366}",,,,,,,,,,
10883778,{7628360},,,,,,,,,,
10885283,{6100964},,,,,,,,,,
10885616,{24186942},,,,,,,,,,
10886109,{19615310},,,,,,,,,,
10890937,{24276360},,,,,,,,,,
10896593,{3982855},,,,,,,,,,
10899242,{1991291},,,,,,,,,,
10899276,{1485189},,,,,,,,,,
10901191,{12484261},,,,,,,,,,
10901326,{16502098},,,,,,,,,,
10902404,{9746208},,,,,,,,,,
10902629,{16382475},,,,,,,,,,
10903544,{4399550},,,,,,,,,,
10903926,{25892078},,,,,,,,,,
10905253,{26218347},,,,,,,,,,
10906024,{10460716},,,,,,,,,,
10907494,{241510},,,,,,,,,,
10908736,{5551665},,,,,,,,,,
10910415,{5195270},,,,,,,,,,
10910645,{16936661},,,,,,,,,,
10910972,{7931127},,,,,,,,,,
10914791,{4833408},,,,,,,,,,
10916585,{14639095},,,,,,,,,,
10916734,{540039},,,,,,,,,,
10919327,{2375063},,,,,,,,,,
10920000,{918880},,,,,,,,,,
10922096,{6023517},,,,,,,,,,
10922271,{21372004},,,,,,,,,,
10922494,{14197363},,,,,,,,,,
10922953,{14071413},,,,,,,,,,
10923075,"{17798496, 17813122, 17831305, 22300651, 26370803, 17812922, 18729599}",,,,,,,,,,
10923739,{21509015},,,,,,,,,,
10925144,{28821061},,,,,,,,,,
10925183,{19163641},,,,,,,,,,
10925596,"{20292322, 31203086}",,,,,,,,,,
10926622,{36986474},,,,,,,,,,
10927130,{28397036},,,,,,,,,,
10928458,{5827713},,,,,,,,,,
10929095,{21855459},,,,,,,,,,
10929767,{27618509},,,,,,,,,,
10930008,"{16660014, 241503}",,,,,,,,,,
10931039,{6993627},,,,,,,,,,
10931383,{21483560},,,,,,,,,,
10931523,{12600834},,,,,,,,,,
10932347,{15751335},,,,,,,,,,
10934207,"{12606032, 13235212}",,,,,,,,,,
10934436,{3617090},,,,,,,,,,
10934561,{982909},,,,,,,,,,
10935802,{5495447},,,,,,,,,,
10936265,{33488331},,,,,,,,,,
10936489,{1413962},,,,,,,,,,
10936546,{241508},,,,,,,,,,
10936736,{12703293},,,,,,,,,,
10937823,{746929},,,,,,,,,,
10939524,{17956150},,,,,,,,,,
10939706,{10446567},,,,,,,,,,
10940827,{8180346},,,,,,,,,,
10941913,{5902912},,,,,,,,,,
10942382,"{3140972, 50646}",,,,,,,,,,
10942752,{18452331},,,,,,,,,,
10943636,{27428758},,,,,,,,,,
10949788,{9746208},,,,,,,,,,
10952849,{14100301},,,,,,,,,,
10953241,{15209910},,,,,,,,,,
10955645,{18755310},,,,,,,,,,
10955782,{11555381},,,,,,,,,,
10956382,{8765476},,,,,,,,,,
10956700,{33500731},,,,,,,,,,
10957403,{22110157},,,,,,,,,,
10961863,{11612771},,,,,,,,,,
10962193,{12536372},,,,,,,,,,
10963429,{18755310},,,,,,,,,,
10964991,{3651408},,,,,,,,,,
10965603,{8110000},,,,,,,,,,
10966597,{22140480},,,,,,,,,,
10967536,{1857162},,,,,,,,,,
10968608,{5377342},,,,,,,,,,
10969207,{17709076},,,,,,,,,,
10970324,{18846559},,,,,,,,,,
10972089,{4973227},,,,,,,,,,
10973012,{5827380},,,,,,,,,,
10974622,{15746707},,,,,,,,,,
10978399,{14377235},,,,,,,,,,
10978552,{30134202},,,,,,,,,,
10979349,"{12536372, 22454647}",,,,,,,,,,
10979964,{18782470},,,,,,,,,,
10980765,{17929042},,,,,,,,,,
10980906,"{4183194, 2121839}",,,,,,,,,,
10981048,{6221711},,,,,,,,,,
10981936,{241510},,,,,,,,,,
10982405,{6481052},,,,,,,,,,
10983488,"{15393345, 16584402}",,,,,,,,,,
10983871,{7808030},,,,,,,,,,
10985048,{10013630},,,,,,,,,,
10985059,{30317231},,,,,,,,,,
10986945,{241503},,,,,,,,,,
10987530,{8533711},,,,,,,,,,
10988406,{2085130},,,,,,,,,,
10989226,{24984672},,,,,,,,,,
10990118,{241510},,,,,,,,,,
10990684,"{5797755, 6100964, 5504230}",,,,,,,,,,
10992684,{14376184},,,,,,,,,,
10992995,{40168630},,,,,,,,,,
10993393,{21509015},,,,,,,,,,
11000178,{2129215},,,,,,,,,,
11000277,{241508},,,,,,,,,,
11001607,{6339047},,,,,,,,,,
11002280,{16936661},,,,,,,,,,
11002501,{8523956},,,,,,,,,,
11003918,{15438962},,,,,,,,,,
11004050,{29275864},,,,,,,,,,
11004847,{8634722},,,,,,,,,,
11005081,{4399550},,,,,,,,,,
11006451,{21200260},,,,,,,,,,
11006492,{9834743},,,,,,,,,,
11006972,"{2090082, 819044}",,,,,,,,,,
11007561,{17765940},,,,,,,,,,
11013453,{24804247},,,,,,,,,,
11014090,{27129285},,,,,,,,,,
11015404,{1233249},,,,,,,,,,
11016420,{879526},,,,,,,,,,
11016775,{1991291},,,,,,,,,,
11018729,{4576362},,,,,,,,,,
11019232,{24804467},,,,,,,,,,
11022449,{8022978},,,,,,,,,,
11023065,{22140480},,,,,,,,,,
11024558,{29015768},,,,,,,,,,
11024996,{12839857},,,,,,,,,,
11026345,{16685688},,,,,,,,,,
11026394,{7517671},,,,,,,,,,
11027008,{17657915},,,,,,,,,,
11027249,"{6946972, 28163613}",,,,,,,,,,
11030702,{2090082},,,,,,,,,,
11032218,{24261748},,,,,,,,,,
11032435,{16428014},,,,,,,,,,
11033753,{9828881},,,,,,,,,,
11036149,{2375063},,,,,,,,,,
11036282,"{12878592, 6693516}",,,,,,,,,,
11039478,{8634722},,,,,,,,,,
11042595,{14095593},,,,,,,,,,
11047651,{24464059},,,,,,,,,,
11048052,{30755753},,,,,,,,,,
11048709,{24984672},,,,,,,,,,
11050498,{17481717},,,,,,,,,,
11051470,{3419511},,,,,,,,,,
11051696,{8533711},,,,,,,,,,
11052115,{21415749},,,,,,,,,,
11052788,{27675580},,,,,,,,,,
11053503,{34071837},,,,,,,,,,
11054051,"{5377342, 241510}",,,,,,,,,,
11054519,{16711969},,,,,,,,,,
11054535,{8634722},,,,,,,,,,
11054870,{16618127},,,,,,,,,,
11055659,"{32527953, 31080274, 34049490, 5932439}",,,,,,,,,,
11055972,{8364495},,,,,,,,,,
11056249,{4399550},,,,,,,,,,
11057295,{11522540},,,,,,,,,,
11057460,{21574576},,,,,,,,,,
11058802,{9866904},,,,,,,,,,
11059483,{18452331},,,,,,,,,,
11060982,{15580911},,,,,,,,,,
11061742,{6147142},,,,,,,,,,
11062288,{12600834},,,,,,,,,,
11062364,{4969309},,,,,,,,,,
11063312,{4360902},,,,,,,,,,
11063435,{2121839},,,,,,,,,,
11066286,{12347038},,,,,,,,,,
11067065,{6889842},,,,,,,,,,
11069085,{33170172},,,,,,,,,,
11069123,{9023549},,,,,,,,,,
11070009,{3639516},,,,,,,,,,
11073435,{4916186},,,,,,,,,,
11073757,{9802857},,,,,,,,,,
11077232,{29766008},,,,,,,,,,
11078099,{17657915},,,,,,,,,,
11078686,{2146015},,,,,,,,,,
11081152,{3839469},,,,,,,,,,
11081598,{5493930},,,,,,,,,,
11083174,{12484261},,,,,,,,,,
11083735,{20672785},,,,,,,,,,
11084191,{7959059},,,,,,,,,,
11084214,{6117032},,,,,,,,,,
11085222,{5540894},,,,,,,,,,
11085265,{4271250},,,,,,,,,,
11085910,"{24528929, 9464059, 30190695}",,,,,,,,,,
11085977,{14810638},,,,,,,,,,
11087871,{241508},,,,,,,,,,
11087991,{7814843},,,,,,,,,,
11088924,{17657314},,,,,,,,,,
11089391,{8610022},,,,,,,,,,
11090677,{1678744},,,,,,,,,,
11091582,{9802857},,,,,,,,,,
11092487,{4008423},,,,,,,,,,
11092774,{10478373},,,,,,,,,,
11092791,{369141},,,,,,,,,,
11098179,{14154862},,,,,,,,,,
11098586,{15501491},,,,,,,,,,
11101257,{71903},,,,,,,,,,
11102279,{12299983},,,,,,,,,,
11103797,{33052247},,,,,,,,,,
11104641,{12299983},,,,,,,,,,
11104923,{10013630},,,,,,,,,,
11104992,{1024986},,,,,,,,,,
11105858,{14197363},,,,,,,,,,
11106691,{30359888},,,,,,,,,,
11107978,{18450908},,,,,,,,,,
11110013,{21612799},,,,,,,,,,
11110044,{20588444},,,,,,,,,,
11112242,{10460716},,,,,,,,,,
11113146,"{30678306, 12536372}",,,,,,,,,,
11114536,{19416244},,,,,,,,,,
11114574,{18729599},,,,,,,,,,
11114845,{20247516},,,,,,,,,,
11115189,{4545820},,,,,,,,,,
11115810,{9802857},,,,,,,,,,
11118031,{4969304},,,,,,,,,,
11119664,{25059372},,,,,,,,,,
11120346,{17831305},,,,,,,,,,
11120447,{2387588},,,,,,,,,,
11122625,{9715442},,,,,,,,,,
11122821,{16726178},,,,,,,,,,
11123513,{9455224},,,,,,,,,,
11123962,{24701064},,,,,,,,,,
11124443,{34071837},,,,,,,,,,
11127695,{12299983},,,,,,,,,,
11128647,{34422086},,,,,,,,,,
11130132,{16964241},,,,,,,,,,
11131328,{16816372},,,,,,,,,,
11132123,{20509542},,,,,,,,,,
11132441,"{20263356, 15167230}",,,,,,,,,,
11133181,{24235580},,,,,,,,,,
11134831,{16411298},,,,,,,,,,
11135674,{22140480},,,,,,,,,,
11136430,{37338933},,,,,,,,,,
11137642,{71903},,,,,,,,,,
11137936,{39617816},,,,,,,,,,
11137974,"{11863888, 11817134}",,,,,,,,,,
11138847,{14161622},,,,,,,,,,
11139616,{1210268},,,,,,,,,,
11140125,{12805743},,,,,,,,,,
11140653,{20257908},,,,,,,,,,
11140805,{21758153},,,,,,,,,,
11141561,{16584402},,,,,,,,,,
11144063,{27462710},,,,,,,,,,
11147425,{10007970},,,,,,,,,,
11147769,{11865360},,,,,,,,,,
11147937,{22973504},,,,,,,,,,
11153281,{12536372},,,,,,,,,,
11154599,{6993627},,,,,,,,,,
11158986,{8347511},,,,,,,,,,
11164014,{16167315},,,,,,,,,,
11164845,{8634722},,,,,,,,,,
11165042,{25044951},,,,,,,,,,
11165471,{3856693},,,,,,,,,,
11166113,{982909},,,,,,,,,,
11167324,{12839857},,,,,,,,,,
11167387,{2090082},,,,,,,,,,
11167748,{3258894},,,,,,,,,,
11168526,{1647014},,,,,,,,,,
11169666,{21928140},,,,,,,,,,
11169878,{4360902},,,,,,,,,,
11171718,{4054698},,,,,,,,,,
11173092,{9269981},,,,,,,,,,
11174440,{24979153},,,,,,,,,,
11175880,{37015563},,,,,,,,,,
11176578,{1848152},,,,,,,,,,
11177036,{16578060},,,,,,,,,,
11178141,{33634552},,,,,,,,,,
11178211,{16151506},,,,,,,,,,
11178618,{24660198},,,,,,,,,,
11180027,{19236258},,,,,,,,,,
11183363,{16207885},,,,,,,,,,
11187026,{14211027},,,,,,,,,,
11187354,{16947051},,,,,,,,,,
11187356,{4616523},,,,,,,,,,
11188070,{19595827},,,,,,,,,,
11188454,{21283656},,,,,,,,,,
11189048,{25959162},,,,,,,,,,
11191204,"{29211600, 26072386}",,,,,,,,,,
11191298,{12703293},,,,,,,,,,
11194115,{746929},,,,,,,,,,
11194156,{1413962},,,,,,,,,,
11194254,"{9979584, 9320962, 294281, 10263921, 8156821, 13703898}",,,,,,,,,,
11196605,{1991291},,,,,,,,,,
11196727,{16578060},,,,,,,,,,
11196765,{9778024},,,,,,,,,,
11197669,{17410578},,,,,,,,,,
11200622,{39490750},,,,,,,,,,
11202605,{24526943},,,,,,,,,,
11202991,{17595630},,,,,,,,,,
11203640,{4833408},,,,,,,,,,
11205595,{14603872},,,,,,,,,,
11205915,{18450043},,,,,,,,,,
11206414,{12536372},,,,,,,,,,
11206489,{19188381},,,,,,,,,,
11207870,{16282278},,,,,,,,,,
11209687,{3340547},,,,,,,,,,
11210206,{6352827},,,,,,,,,,
11212058,{2121839},,,,,,,,,,
11216203,{16282278},,,,,,,,,,
11217775,{9802857},,,,,,,,,,
11220411,"{10084321, 2090082, 3753251, 16584402, 18729599}",,,,,,,,,,
11220567,{31390991},,,,,,,,,,
11222692,{4973227},,,,,,,,,,
11222802,{16726237},,,,,,,,,,
11222990,{30034375},,,,,,,,,,
11224513,{24000763},,,,,,,,,,
11226157,{16730755},,,,,,,,,,
11226613,{10440979},,,,,,,,,,
11227213,{7582910},,,,,,,,,,
11227922,{1941719},,,,,,,,,,
11227935,{7042831},,,,,,,,,,
11227975,{7827659},,,,,,,,,,
11228987,{12839857},,,,,,,,,,
11229371,{2484135},,,,,,,,,,
11229508,{294281},,,,,,,,,,
11230166,{20717450},,,,,,,,,,
11231893,{2868366},,,,,,,,,,
11236907,{7931127},,,,,,,,,,
11237077,{17033435},,,,,,,,,,
11243323,{12484261},,,,,,,,,,
11244813,{17595630},,,,,,,,,,
11245009,{5854894},,,,,,,,,,
11245027,{43792252},,,,,,,,,,
11245434,{6518372},,,,,,,,,,
11245742,{21428446},,,,,,,,,,
11246735,{4115899},,,,,,,,,,
11248255,{4990462},,,,,,,,,,
11249093,{12162272},,,,,,,,,,
11249192,{25034490},,,,,,,,,,
11249758,{369145},,,,,,,,,,
11251464,{21266350},,,,,,,,,,
11253465,{9802857},,,,,,,,,,
11253915,{25113150},,,,,,,,,,
11254725,"{10444041, 21758153}",,,,,,,,,,
11256435,{6179573},,,,,,,,,,
11257105,{25328461},,,,,,,,,,
11257728,"{18443242, 21509015}",,,,,,,,,,
11257923,{468782},,,,,,,,,,
11257949,{3651408},,,,,,,,,,
11259064,{540039},,,,,,,,,,
11259335,{1833950},,,,,,,,,,
11259412,{14390525},,,,,,,,,,
11261283,{15154001},,,,,,,,,,
11261742,{6958476},,,,,,,,,,
11262237,{7143817},,,,,,,,,,
11263225,{5827380},,,,,,,,,,
11265326,{6183734},,,,,,,,,,
11266226,{6300043},,,,,,,,,,
11267476,{2488042},,,,,,,,,,
11267992,"{15243393, 36092634}",,,,,,,,,,
11268862,{24659042},,,,,,,,,,
11269433,{1857162},,,,,,,,,,
11274265,{5797755},,,,,,,,,,
11274491,{28709418},,,,,,,,,,
11277200,{34244551},,,,,,,,,,
11277466,{21194355},,,,,,,,,,
11278803,{5376240},,,,,,,,,,
11279051,{31219674},,,,,,,,,,
11279732,{19369423},,,,,,,,,,
11280357,{4656221},,,,,,,,,,
11280370,{9042165},,,,,,,,,,
11280444,{18471415},,,,,,,,,,
11280842,{8180346},,,,,,,,,,
11280896,{21248885},,,,,,,,,,
11282282,{27418882},,,,,,,,,,
11283231,{10030097},,,,,,,,,,
11283860,{36227359},,,,,,,,,,
11283953,{11750250},,,,,,,,,,
11284083,{6888824},,,,,,,,,,
11284503,{14706427},,,,,,,,,,
11286089,"{14506386, 25972498}",,,,,,,,,,
11286111,{6518372},,,,,,,,,,
11286783,{15364548},,,,,,,,,,
11286905,{3419511},,,,,,,,,,
11286928,{2612906},,,,,,,,,,
11288789,{2868366},,,,,,,,,,
11289241,{11750250},,,,,,,,,,
11289311,{30163598},,,,,,,,,,
11290192,{14518361},,,,,,,,,,
11290645,{14524408},,,,,,,,,,
11291718,{17351596},,,,,,,,,,
11293709,{13066336},,,,,,,,,,
11293942,{8372023},,,,,,,,,,
11300415,{7914388},,,,,,,,,,
11306473,{18572753},,,,,,,,,,
11307033,{10598600},,,,,,,,,,
11307653,{5494971},,,,,,,,,,
11311633,"{9716208, 10007970}",,,,,,,,,,
11312002,{879526},,,,,,,,,,
11313184,{24571017},,,,,,,,,,
11313663,{10020663},,,,,,,,,,
11314367,{9786807},,,,,,,,,,
11315380,{4139205},,,,,,,,,,
11315449,{31271677},,,,,,,,,,
11315894,{2090082},,,,,,,,,,
11315926,{17813332},,,,,,,,,,
11315995,"{4535456, 1991291, 7843168, 11871765}",,,,,,,,,,
11316756,{24707713},,,,,,,,,,
11319546,{15580911},,,,,,,,,,
11319720,{71609},,,,,,,,,,
11319724,{18850989},,,,,,,,,,
11320994,{19093899},,,,,,,,,,
11321059,{7940828},,,,,,,,,,
11321604,{16598021},,,,,,,,,,
11321646,{41382040},,,,,,,,,,
11322930,{27271822},,,,,,,,,,
11323446,{31012293},,,,,,,,,,
11325806,{20874431},,,,,,,,,,
11326128,{42079535},,,,,,,,,,
11327326,{7399093},,,,,,,,,,
11327714,{18349081},,,,,,,,,,
11328881,{20141569},,,,,,,,,,
11330779,"{16680449, 21942515, 22051870}",,,,,,,,,,
11332630,{10478373},,,,,,,,,,
11337899,{5377148},,,,,,,,,,
11337975,{24804467},,,,,,,,,,
11341329,{5932439},,,,,,,,,,
11341454,{14078493},,,,,,,,,,
11344686,{27673151},,,,,,,,,,
11345651,"{23052272, 24751008, 24078928, 23132022}",,,,,,,,,,
11346117,{14377235},,,,,,,,,,
11346342,"{6178568, 7143817}",,,,,,,,,,
11346990,{4909244},,,,,,,,,,
11348077,{34631987},,,,,,,,,,
11348354,{37440161},,,,,,,,,,
11349233,{12366821},,,,,,,,,,
11350710,{4360902},,,,,,,,,,
11351654,"{34579286, 40168630, 5424565, 29662678}",,,,,,,,,,
11352198,{16950471},,,,,,,,,,
11352356,{24434671},,,,,,,,,,
11352898,{21428446},,,,,,,,,,
11353721,"{4115899, 4069940}",,,,,,,,,,
11353728,{4969304},,,,,,,,,,
11355026,{12995321},,,,,,,,,,
11356870,{22140480},,,,,,,,,,
11356957,{4818191},,,,,,,,,,
11358814,{14095593},,,,,,,,,,
11359576,{38861465},,,,,,,,,,
11359585,{9485769},,,,,,,,,,
11361498,{39338786},,,,,,,,,,
11362096,{6546155},,,,,,,,,,
11364181,"{20146412, 12703293}",,,,,,,,,,
11367094,{16231492},,,,,,,,,,
11370821,{6178568},,,,,,,,,,
11375145,{12606032},,,,,,,,,,
11375363,{4399550},,,,,,,,,,
11375441,{6850935},,,,,,,,,,
11376483,{35991648},,,,,,,,,,
11376519,{17949590},,,,,,,,,,
11378025,{4484727},,,,,,,,,,
11379373,{23752565},,,,,,,,,,
11380178,{9016784},,,,,,,,,,
11381125,{21403392},,,,,,,,,,
11385769,{18455143},,,,,,,,,,
11385924,{7868833},,,,,,,,,,
11388817,{20141569},,,,,,,,,,
11389026,{21457284},,,,,,,,,,
11390203,{2090082},,,,,,,,,,
11390985,{8347511},,,,,,,,,,
11392953,{3877859},,,,,,,,,,
11395523,{922138},,,,,,,,,,
11396643,{6352827},,,,,,,,,,
11397142,{10460716},,,,,,,,,,
11399125,{8180676},,,,,,,,,,
11403033,{8055914},,,,,,,,,,
11403874,{8349471},,,,,,,,,,
11404154,{746929},,,,,,,,,,
11404330,{2375063},,,,,,,,,,
11405925,{28950843},,,,,,,,,,
11406254,{7655771},,,,,,,,,,
11407145,"{4990392, 3034137, 8277151}",,,,,,,,,,
11407860,{9320962},,,,,,,,,,
11408521,{31457968},,,,,,,,,,
11409320,{10977249},,,,,,,,,,
11411119,{23133424},,,,,,,,,,
11411491,{4541183},,,,,,,,,,
11414735,{16726237},,,,,,,,,,
11415212,{3479446},,,,,,,,,,
11415558,{5973183},,,,,,,,,,
11416250,{8634722},,,,,,,,,,
11416258,"{35786763, 18782470}",,,,,,,,,,
11417131,{19507614},,,,,,,,,,
11420272,{30687199},,,,,,,,,,
11420485,{16936558},,,,,,,,,,
11421724,{41140186},,,,,,,,,,
11422863,{7139056},,,,,,,,,,
11425219,{12934345},,,,,,,,,,
11425667,"{11817134, 24238015}",,,,,,,,,,
11426553,{21805592},,,,,,,,,,
11426653,"{16460492, 6518372, 9097877, 23445702}",,,,,,,,,,
11426958,{14378115},,,,,,,,,,
11427460,{4360679},,,,,,,,,,
11427640,{15533093},,,,,,,,,,
11428573,{5377342},,,,,,,,,,
11429307,{20874431},,,,,,,,,,
11429391,{29859111},,,,,,,,,,
11430564,{4541183},,,,,,,,,,
11431585,{1726303},,,,,,,,,,
11431848,{3116909},,,,,,,,,,
11433177,{6147142},,,,,,,,,,
11433853,{11965790},,,,,,,,,,
11434752,{10641757},,,,,,,,,,
11435886,{25282863},,,,,,,,,,
11436002,"{11747584, 14245740, 16876341}",,,,,,,,,,
11437718,{1413962},,,,,,,,,,
11438917,{10381460},,,,,,,,,,
11439161,{43175252},,,,,,,,,,
11439215,{17127812},,,,,,,,,,
11440935,{16385749},,,,,,,,,,
11441942,{2146015},,,,,,,,,,
11444299,{11642282},,,,,,,,,,
11447228,{1413962},,,,,,,,,,
11447402,"{30938633, 35253011}",,,,,,,,,,
11449590,{4108082},,,,,,,,,,
11452028,{6906010},,,,,,,,,,
11455775,{8257109},,,,,,,,,,
11456057,{5899156},,,,,,,,,,
11456211,{15536743},,,,,,,,,,
11459168,{15547717},,,,,,,,,,
11461178,{241508},,,,,,,,,,
11461622,{29599789},,,,,,,,,,
11461862,{17831176},,,,,,,,,,
11461935,{33563059},,,,,,,,,,
11464579,"{16413107, 20100445, 14154862}",,,,,,,,,,
11464840,{18062352},,,,,,,,,,
11464990,{21953139},,,,,,,,,,
11465176,{5355795},,,,,,,,,,
11466232,"{23052272, 1991291}",,,,,,,,,,
11467371,{1210268},,,,,,,,,,
11468393,{10598600},,,,,,,,,,
11468679,{28570820},,,,,,,,,,
11469693,{23446208},,,,,,,,,,
11471561,{16477283},,,,,,,,,,
11472509,{19199981},,,,,,,,,,
11473139,{27689348},,,,,,,,,,
11473584,"{19163641, 5376182, 20207839}",,,,,,,,,,
11475999,{5348703},,,,,,,,,,
11477522,{18998659},,,,,,,,,,
11478654,{43336673},,,,,,,,,,
11479263,{34246279},,,,,,,,,,
11484205,{9320962},,,,,,,,,,
11485418,{20874431},,,,,,,,,,
11486347,{8313460},,,,,,,,,,
11489217,{16391421},,,,,,,,,,
